user_id,tweet_id,tweet_text,retweet_count,favorite_count,followers_count,friends_count,verified,label,time_delay (min),neg_sent,pos_sent,neu_sent,comp_sent
2280470022,580339662096605184,UPDATE CRASH #4U9525 The arrivals board at Dusseldorf Airport http://t.co/wFg8KTSve2 http://t.co/P9d4CguBBi,204,54,58381,383,0,0,2.1500,0.256,0.0,0.744,-0.5319
15513604,580330441854435328,FOX NEWS ALERT: Search and rescue underway...teams headed to Germanwings plane crash site in French Alps http://t.co/kBkbqYUegs,26,6,418645,1859,1,0,0.9333,0.118,0.272,0.61,0.5473
856010760,580337320508919808,It's a tragic day for France &amp; for Europe. I want to express solidarity with family &amp; friends of crew &amp; passengers of #4U9525 #Germanwings,30,19,40997,1341,1,0,2.1333,0.105,0.231,0.664,0.3818
22650211,580332832544976896,Last known location of crashed Germanwings plane in French Alps: http://t.co/lU1gH1c8dX,102,49,2625232,1298,1,0,0.6000,0.0,0.0,1.0,0.0
384438102,580350403734310912,WATCH LIVE: France 24 coverage of Germanwings plane crash - http://t.co/MeN3sT6IwX http://t.co/e9RxyC7w6m,102,38,30780,185,1,0,3.4000,0.213,0.0,0.787,-0.4019
100936791,580330560331091968,We are now tracking helicopters in the area where #4U9525 went down http://t.co/ylSF3zHgYa,126,39,17303,235,0,0,1.9333,0.0,0.0,1.0,0.0
16343974,580333759125458944,Latest on the #GermanWings crash from our correspondent @H_E_Samuel http://t.co/q1I8tkghmf http://t.co/jbplIKZ6EW,41,11,893678,270,1,0,2.3833,0.213,0.0,0.787,-0.4019
100936791,580336554406711297,Yesterday #4U9525 took exactly the same route so yes it is a normal route! http://t.co/bjRgZomyAb,75,18,17308,235,0,0,13.1500,0.0,0.225,0.775,0.5836
7744592,580327625626927104,Location of #Germanwings plane crash. http://t.co/9a9ZLDN4o7,144,46,2742722,8137,1,0,5.3667,0.351,0.0,0.649,-0.4019
22993014,580332990867349504,Germanwings flight #4U9525 from Barcelona to Dusseldorf has crashed in southern France: http://t.co/0CsH1Me9E8 #9News http://t.co/iGnR19xh4Q,39,4,179902,1162,1,0,105.6000,0.0,0.0,1.0,0.0
3108351,580336341080260608,"“If our fears are confirmed, this is a dark day for Lufthansa,” says CEO of Germanwings' parent company after crash http://t.co/tJVCCJSY4G",118,49,6049907,1012,1,0,2.8333,0.234,0.0,0.766,-0.6705
16343974,580336528955691008,#Germanwings plane crash: what we know so far http://t.co/q1I8tkghmf http://t.co/Lywc9MHPgj,108,12,893416,270,1,0,9.2833,0.231,0.0,0.769,-0.4019
64643056,580328708675887104,DETAILS: #Germanwings Airbus #A320 crashes near small town of #Barcelonnette in Alpes-de-Haute-Provence #4U9525 http://t.co/zU6hn03xzU,71,12,891882,482,1,0,19.5333,0.0,0.0,1.0,0.0
34262462,580331308146118656,DETAILS: #4U9525 flight crash has been the first accident in history of #Germanwings. http://t.co/WKhAjiH6pQ #A320,28,4,69528,77,1,0,NaT,0.309,0.0,0.691,-0.7003
134196350,580355192908095488,"#4U9525 was following the same flight path as yesterday
Yesterday http://t.co/59MOETk0Gd
Today http://t.co/21vkfBS38D http://t.co/BynF6vlVE0",375,152,214154,369,1,0,4.9667,0.0,0.0,1.0,0.0
26729931,580329796527366144,RT @flightradar24: Playback of flight #4U9525 with speed and altitude graph is available on http://t.co/ngHGFS1e0a http://t.co/9Wogkx8RgT,35,8,799450,260,1,0,NaT,0.0,0.0,1.0,0.0
100936791,580323877429112832,Last few positions of the @germanwings flight plotted on a map http://t.co/UX5G1gYGX7,135,21,17052,234,0,0,10.2167,0.0,0.0,1.0,0.0
16973333,580328582993616896,"A320 search &amp; rescue teams are said to be heading to the crash site at Méolans-Revel in the French Alps
#Germanwings http://t.co/gkBze2MTkx",51,6,1103424,1758,1,0,NaT,0.104,0.127,0.769,0.1531
17134268,580336661206331392,"French officials say they have now spotted debris from #Germanwings flight, more than 6K feet high in the Alps. -- @NorahODonnell",31,7,171530,689,1,0,13.0667,0.0,0.0,1.0,0.0
236488883,581256908251758592,"#Germanwings crash: How did co-pilot keep the captain out of the cockpit? via @OutFrontCNN
http://t.co/MLAsT2KsuE http://t.co/YQkbk9NdqT",136,78,121800,642,1,0,28.2667,0.153,0.0,0.847,-0.4019
69251428,580329935601958912,The point that @flightradar24 last tracked @germanwings #4U9525 at just over 2000 metres. https://t.co/2BlIrW3Saf http://t.co/zknvHXSXB7,29,7,328,857,0,0,NaT,0.0,0.0,1.0,0.0
972651,580337327677026304,French President François Hollande says he does not believe there will be any survivors of #germanwings crash http://t.co/ZBX37Z3Jbw,47,13,5122905,2801,1,0,1.1667,0.137,0.0,0.863,-0.4019
20399735,580331255570530304,Deeply shocked to learn about crash of flight #4U9525 in France. Our thoughts and prayers are with the victims &amp; their families @EPPGroup,27,9,3764,617,1,0,211.4833,0.275,0.0,0.725,-0.7645
5943072,580332312354693120,France’s La chaine méteo weather site says weather “calm” in area of #4U9525 crash http://t.co/xZViemijJd http://t.co/BbvToAEEoD,32,8,7043,347,0,0,5.0500,0.153,0.0,0.847,-0.4019
21133007,580334309422161920,R.I.P to the passengers aboard the @germanwings flight over France today &amp; Love to their families &amp; friends,1565,2541,1987681,33382,1,0,0.0667,0.0,0.359,0.641,0.8126
134196350,580359480782786560,French Air Force Boeing C-135FR Stratotanker flying over #4U9525 crash site http://t.co/Hv3kJZ28a9 http://t.co/EQl9ysUiXN,559,204,214166,369,1,0,3.4333,0.184,0.0,0.816,-0.4019
16343974,580349419360526336,Germanwings has posted the following updated statement via Twitter: http://t.co/q1I8tkghmf http://t.co/odiENY7FDw,171,33,893563,270,1,0,16.4167,0.0,0.0,1.0,0.0
788524,580328463585841153,Germanwings Airbus A320 crashes in French Alps - live updates http://t.co/ZCHyZHUQ6Y,32,6,1683876,1317,1,0,1.7333,0.0,0.0,1.0,0.0
807095,581246782765719552,Germanwings crash: 3 different scenarios to unlock and lock the cockpit door http://t.co/WZpdG4wFY1 http://t.co/Bka6z48jHW,251,143,15905460,987,1,0,1.5833,0.184,0.0,0.816,-0.4019
18424289,580352417541287936,The Twitter accounts @lufthansa and @germanwings have turned their logos black. http://t.co/cEEj2mHVPG,204,43,756536,361,1,0,1.3000,0.0,0.0,1.0,0.0
256754533,580337178506584064,Why do these catastrophes happen?Awful news about the #germanwings plane that has crashed. Thoughts are with those affected. Very sad indeed,38,47,408652,796,1,0,1.2833,0.208,0.0,0.792,-0.6115
91466927,581254429996920832,"With the #Germanwings tragedy, try to remember Captain Patrick Sonderheimer, who tried to kick down the door and save the plane.",36,46,924,594,0,0,24.8167,0.165,0.12,0.714,-0.296
2859156054,581305416795103232,RT @Sponkymusiclady: Especially sent to the families of the Germanwings terrorist attack! http://t.co/qtAtLBd0rr,36,0,2303,0,0,0,NaT,0.424,0.0,0.576,-0.8439
52557443,580343473607438336,.@germanwings have darkened their logo on Twitter following the crash of one of their planes in the French Alps http://t.co/9qIAn60uob,256,74,3586,1868,1,0,1.3167,0.124,0.0,0.876,-0.4019
26223583,580337440738713600,"Our thoughts are with the passengers and crew of flight 4U-9525, their families and friends. United by wings, @lufthansa @germanwings",276,356,46029,4893,0,0,2.9333,0.0,0.247,0.753,0.7096
18909186,580380219921580032,Our thoughts are with all the passengers and crew members on board @Germanwings flight #4U9525 and their loved ones.,230,224,649622,49,1,0,0.4167,0.0,0.178,0.822,0.5994
34262462,580331843616133120,"UPDATE: 240 firefighters, 210 policemen are on their way to the crash site http://t.co/WKhAjiH6pQ #Germanwings #4U9525",36,3,69527,77,1,0,3.5333,0.153,0.0,0.847,-0.4019
19706851,580327418084364288,The route of the Germanwings Airbus A320 plane which has crashed. Updates of #alpscrash here: http://t.co/L8qr5Lp1c1 http://t.co/vG7819ORUd,31,6,113533,604,1,0,116.2167,0.0,0.0,1.0,0.0
2097571,580365806720122880,"Germanwings flight that crashed in French Alps had 144 passengers and 6 crew on board, airline's CEO says. http://t.co/EOKW9FoIJ4 #A320",134,35,3360719,335,1,0,0.5333,0.0,0.0,1.0,0.0
134196350,580323498905702400,"Germanwings A320 D-AIPX is one of the oldest A320 with serial number 0147 and was delivered in Nov 1990
#4U9525 http://t.co/SW9ykvWtnW",1687,273,214191,369,1,0,0.8500,0.0,0.061,0.939,0.0772
5943072,580388756043083777,"UNCONFIRMED: this image, reportedly from local newspaper le Dauphine, also circulating. #4U9525 http://t.co/zUekdRYRPm",177,36,7038,347,0,0,1.2833,0.157,0.0,0.843,-0.3034
759251,581247332282306561,"Do you have questions about the #Germanwings crash? CNN experts answer #GermanwingsQs: http://t.co/eXKydn7mrd
https://t.co/DChp07sO0w",147,113,16352546,1074,1,0,2.5000,0.172,0.0,0.828,-0.4019
7587032,580329219646988289,Last position of the #GermanWings Airbus A320 passenger jet that crashed in the French Alps http://t.co/8UPMsinQkX http://t.co/K3etnEPmxk,138,20,1963542,17,1,0,1.3667,0.0,0.0,1.0,0.0
2280470022,580323992843718656,BREAKING Last few positions of the @germanwings flight plotted on a map http://t.co/wryDeXWNPV /@planefinder,183,31,56304,382,0,0,1.7167,0.0,0.0,1.0,0.0
16469809,580337826279124992,"As you hear reports on the Germanwings crash, remember to be patient. The truth takes time. http://t.co/gbwzS3PIKG http://t.co/sSGhE6BLYc",221,79,56010,1902,1,0,7.7167,0.129,0.11,0.762,-0.1027
5402612,580358227713458176,"German chancellor Angela Merkel ""deeply shaken"" by #Germanwings crash, spokesperson says http://t.co/rpzUdmE3s0",485,368,14132273,3,1,0,12.2167,0.3,0.0,0.7,-0.5095
2280470022,580329937573302272,NEWS Germanwings flight crashes in south of France http://t.co/Iy99ucFqQ0,37,5,57432,383,0,0,1.5500,0.0,0.0,1.0,0.0
16211566,580322102307373056,"Airbus A320 #4U9525 crash: 
Flight tracking data here: 
http://t.co/9W6hfTGYQV #airbus http://t.co/RchXQsoqdJ",47,9,11982,1598,1,0,5.2833,0.213,0.0,0.787,-0.4019
15513604,580328029852856320,"FOX NEWS ALERT: Germanwings Airbus A320 was 24 years old, traveling from Barcelona to Dusseldorf http://t.co/OvBETeYbMt",31,9,418645,1859,1,0,1.2000,0.0,0.164,0.836,0.4466
1453757544,580341214098137089,Family and Friends of flight #4U9525 will be in my prayers. May God take care.,310,1203,102630,58,0,0,1.2000,0.0,0.412,0.588,0.8126
99333040,552829395690201088,"RT this cartoon and pay your tribute
show them real face of MUHAMMAD
#CharlieHebdo
#ParisShooting http://t.co/mRMCNxldpR",669,211,16351,2328,0,0,21.8667,0.085,0.0,0.915,-0.1027
44317593,552834481183539201,"6 days after Charlie Hebdo's 2011 firebombing, it ran an image of a cartoonist kissing a jihadi, with caption: Love is stronger than hate",205,98,23944,1483,1,0,0.8333,0.119,0.337,0.545,0.7783
51241574,553583670343524352,BREAKING: Gunshots heard at printing plant northeast of Paris where 2 brothers have taken a hostage.,408,72,4554649,7352,1,0,0.7000,0.0,0.0,1.0,0.0
141255641,553493300242432000,"#CharlieHebdo on Jazeera : Double standard of freedom of expression

http://t.co/gVjlX2NpAd",247,166,236902,8,1,0,2.5500,0.0,0.318,0.682,0.6369
51241574,553586940856242178,BREAKING: Police forces storm Paris kosher grocery where gunman holds 5 hostages; woman seen leaving.,669,142,4554877,7352,1,0,0.6667,0.0,0.0,1.0,0.0
20622594,553214358948683776,"Why the killing of Charlie Hebdo cartoonists will make art stronger
http://t.co/kePuer7hTe http://t.co/zDyDWhhPyU",196,128,723504,9549,1,0,1.0333,0.244,0.144,0.611,-0.4215
522285305,553116149333114880,"#CharlieHebdo will survive. 
http://t.co/vNV63zuCIR http://t.co/ig50JBcTnY",561,343,463,707,0,0,16.7500,0.0,0.0,1.0,0.0
18424289,553488850363101184,Analysis: The story of the police officer killed in the #CharlieHebdo attack is no longer in the headlines - why? | http://t.co/kpQmgkbjhg,126,45,704446,360,1,0,1.9833,0.366,0.0,0.634,-0.8689
23818581,553216451780554752,This Is Why I and Other Muslims Won't Apologize for the Charlie Hebdo Attacks http://t.co/DuFup9v1iH http://t.co/kSgh0NujBW,443,472,852210,14046,1,0,2.2000,0.244,0.0,0.756,-0.4932
927818520,553591548613386241,"Police in Dammartin-en-Goele ""now relaxed,"" handing out rations of French cheese to journalists. #LabelleFrance",158,69,5078,1387,1,0,0.6667,0.0,0.0,1.0,0.0
16012783,552823933381394432,12 shocking #CharlieHebdo covers from Muhammad to Michael Jackson http://t.co/sT93i3WTWi http://t.co/flEmCiRds2,525,152,744690,757,1,0,0.7333,0.213,0.0,0.787,-0.4019
30138572,553207514222063618,Cartoonists fight back. This may be the best yet. #JeSuisCharlie  http://t.co/hfoxT6dh1T,173,99,2974,537,1,0,7.0000,0.165,0.266,0.57,0.3818
37034483,553132714446950400,"Grenades thrown at mosque in France, day after #CharlieHebdo attack: Officials http://t.co/Tmk64xeuo5 http://t.co/lQGYXz99UH",118,48,3306375,27,1,0,0.4167,0.205,0.0,0.795,-0.4767
309334638,553567850301231106,unprecedented: Paris ring road empty at Porte de Vincennes 100m fr hostage taking. Armed police everywhere http://t.co/v4pBRHelnk,116,30,1731,320,0,0,2.3833,0.101,0.0,0.899,-0.2023
76388579,552814566594576386,"The world would be a far better place if all religious fanatics followed this advice
#CharlieHebdo http://t.co/HD43ebNTbT",2570,1504,666,222,0,0,24.0833,0.0,0.162,0.838,0.4404
87818409,553509146730176513,Charlie Hebdo: Don’t blame this bloodshed on France’s Muslims | Nabila Ramdani http://t.co/XZlutySyZn,125,63,3096742,1083,1,0,0.7833,0.179,0.0,0.821,-0.34
14095052,553145603665186816,A minute's silence for the journalists and those who protected them. #JeSuisCharlie http://t.co/aU9K17Q3V7,218,146,137166,2156,1,0,2.1333,0.0,0.209,0.791,0.4404
50221275,552808669646036992,"If you kill men for making fun of your ideas, you need to rethink your ideas. #JeSuisCharlie",103,40,453,164,0,0,NaT,0.204,0.143,0.652,-0.34
16973333,552830433688571904,"Everything we know about the #CharlieHebdo attack so far
http://t.co/oqu0qi6N8v http://t.co/uLT5JPOj4t",129,33,972469,1763,1,0,1.1333,0.237,0.0,0.763,-0.4767
38708614,553143179038715904,Let 2015 be the year that women all around the world took up cartooning/comics to tell their stories. #CharlieHebdo http://t.co/1nkprbkDjo,677,615,8403,2152,0,0,32.1833,0.0,0.0,1.0,0.0
19706851,552831420197261314,Paris #CharlieHebdo attack: 'This is the worst act of terrorism in France for 50 years' http://t.co/6Cut73pm7O http://t.co/mHK5rUbMTa,136,29,85783,596,1,0,12.4667,0.457,0.0,0.543,-0.9153
19899606,552845393541988352,"I noted the BBC kept emphasising how #CharlieHebdo liked to ""provoke"". Almost as IF they deserved it? Sickening dhimmified BBC.",240,146,9261,864,0,0,1.1333,0.147,0.121,0.733,-0.1531
7779462,552978586559188992,Proud of France #JeSuisCharlie http://t.co/n2yWzeRYXZ,140,143,2456,690,0,0,11.7333,0.0,0.437,0.563,0.4767
97382927,552848478196736000,"""this is not a religion""  #IamCharlie #CharlieHebdo http://t.co/d2cWyrDPSC",10089,5085,1142,1010,0,0,16.6333,0.0,0.0,1.0,0.0
759251,552812399997489152,"Gunmen responsible for deadly attack on #CharlieHebdo are still on the loose, @fhollande says. http://t.co/sBOkqaRg1Y http://t.co/km88JvZmCa",724,188,15372714,1035,1,0,NaT,0.261,0.111,0.628,-0.4767
19906615,552815443959091200,"Charlie Hebdo, the magazine that dared to poke fun at religion http://t.co/L5wXIOOr2p http://t.co/SpDK2rMW4K",105,29,95783,3311,1,0,2.9500,0.0,0.216,0.784,0.5106
2315411725,553473629854646272,I know a guy that feels really weird hearing all this media fountain about European freedom of speech. #CharlieHebdo http://t.co/1IqtP6jE9M,147,62,1818,713,0,0,10.4167,0.09,0.189,0.721,0.4951
16589206,552821810224304128,Assange: The world must now avenge Charlie Hebdo by swiftly republishing all their cartoons. Censorship attacks are a losing move.,1786,773,2460700,5295,1,0,0.9167,0.232,0.093,0.675,-0.5106
270569708,553106714682462209,Charlie Hebdo: This is the terrifying price we pay for free speech in a liberal democracy http://t.co/OvDqOqo0Rz http://t.co/Fp9tq8pVMx,202,99,47343,2263,1,0,5.3167,0.228,0.147,0.625,-0.2023
174253648,552804301316579330,"I've seen one national newspaper pixelate out the cover of Charlie Hebdo - the self-censorship begins. Terrorists 1, Enlightenment 0",295,116,3031,1392,0,0,2.2500,0.194,0.0,0.806,-0.6249
226344539,552833795142209536,The East London Mosque would like to offer its sincere condolences to the families of those killed during the #CharlieHebdo attacks (1/2),125,61,3950,223,0,0,23.1667,0.242,0.17,0.588,-0.4939
807095,553232704708546561,The Eiffel Tower will go dark at 8 p.m. local time in Paris in remembrance of the Charlie Hebdo victims http://t.co/cfEJFkxnM8,749,559,14688424,961,1,0,1.2667,0.108,0.0,0.892,-0.3182
15012486,553590072373968897,"JUST IN: Two brothers responsible for Charlie Hebdo massacre have been killed in Dammartin standoff, according to multiple reports",370,139,3493829,413,1,0,0.9833,0.189,0.097,0.714,-0.4939
415753384,553195969282867202,"Tributes, fear and resilience in Paris a day after the ‘Charlie Hebdo’ attack http://t.co/pJLw31QhOY @MEMMOSDubai #Dubai #UAE",336,0,40034,33112,0,0,NaT,0.31,0.0,0.69,-0.743
428333,553205427253829632,French police set up checkpoints 12 miles from a gas station where #CharlieHebdo suspects were reported seen http://t.co/ZBKD5DObyk,235,214,22669069,113,1,0,1.2833,0.13,0.0,0.87,-0.34
62241187,552828573896413185,It seems AKP supporters in Turkey are happy about the terror attack against #CharlieHebdo. They seem joyfully celebrating barbaric terror,127,39,617291,1182,0,0,2.5333,0.27,0.376,0.354,0.5994
268662889,552832169496694786,"What the Quran actually commands Muslims to do when it or the Prophet ﷺ are ridiculed.
#CharlieHebdo #ParisShooting http://t.co/562FUFPf76",569,296,6397,151,0,0,1.4000,0.128,0.0,0.872,-0.3612
18725815,553508524320653312,Two days ago Saudi Arabia denounced the #CharlieHebdo attack. Today it flogged @raif_badawi for expressing opinions. http://t.co/okXmE6xilD,938,298,35601,1659,0,0,2.1333,0.162,0.0,0.838,-0.4767
15319103,552837268160135169,The @NewYorker cartoonist's response to the #CharlieHebdo attack: https://t.co/0gseord87R,2460,951,6147,1053,0,0,1.5500,0.279,0.0,0.721,-0.4767
64643056,553526283033133056,BREAKING: Several schools evacuated as police surround #CharlieHebdo shooting suspects http://t.co/G6eunBDIrj http://t.co/WoemzPtIRa,114,27,843508,460,1,0,2.3667,0.179,0.0,0.821,-0.34
2222123156,552807236339507200,RT #JeSuisCharlie In support of #CharlieHebdo. http://t.co/EvNntxSRIc,436,60,9485,956,0,0,14.6000,0.0,0.31,0.69,0.4019
313379422,553542093683974144,I'm not #CharlieHebdo &amp; neither are the French or anyone else unless the duplicity in/of 'freedom' is abolished. #JeSuisCharlie #JeSuisAhmed,1157,76,138235,1980,0,0,NaT,0.0,0.0,1.0,0.0
221517172,552794995942772736,"'...but I will to the death defend your right to say it'.

#charliehebdo
#voltaire http://t.co/oFEHT8Xx3v",307,106,8380,1208,0,0,5.9333,0.231,0.0,0.769,-0.5994
428333,553538304332017665,"Shooting, hostage situation reported in eastern Paris' Porte de Vincennes area, prosecutor's office says. http://t.co/7Bxdhozq4H",487,203,22711159,113,1,0,0.3833,0.0,0.0,1.0,0.0
1652541,552837078854410241,Photos from scene of deadly attack by gunmen at Paris offices of newspaper Charlie Hebdo. http://t.co/E1zzO50LxX http://t.co/zzzDoDHCSi,362,72,5806697,1046,1,0,0.5000,0.162,0.0,0.838,-0.4767
807095,553539778088816641,"Breaking News: Paris Police Respond to Report of Second Hostage-Taking
http://t.co/U8BE162qls",253,71,14704940,961,1,0,0.9167,0.0,0.0,1.0,0.0
130557513,552804491821854720,"I'm no fan of #charliehebdo but this is a sickening, terrifying, unjustifiable attack on journalists. My thoughts &amp; prayers with the victims",324,192,154988,1270,1,0,0.7667,0.524,0.047,0.429,-0.9565
6107422,553098785132670976,Leading article: We are all Charlie now http://t.co/EmnXkNoDcY #CharlieHebdo http://t.co/uC1ftkDw5E,119,51,327602,594,1,0,7.7833,0.0,0.0,1.0,0.0
80803819,553180503969644544,All European flags fly at half-mast today to pay tribute to the victims of the terrorist attack in Paris http://t.co/S98A1Y5B7p,122,68,82955,1666,1,0,2.1500,0.418,0.0,0.582,-0.8885
10313752,552836204283326465,"#CharlieHebdo last cover satirizing #ISIS If Mohammed returned:""But I'm the Prophet, blockhead!"" ""Shut up, infidel!"" http://t.co/ausIfclXrF",282,90,642,481,0,0,62.3000,0.0,0.0,1.0,0.0
16106584,553192641328734208,Telling that some are calling the Charlie Hebdo shootings “the worst terrorist attack in Europe since 2005.” Breivik doesn’t even register.,130,58,8023,1845,0,0,1.0667,0.398,0.0,0.602,-0.9169
149913262,552847218403581953,"""We surrender!"" @Telegraph publishes pic of woman reading #CharlieHebdo, blurs out cartoon cover http://t.co/kPhseVTOWD",771,247,94582,405,0,0,1.2000,0.0,0.0,1.0,0.0
3108351,552816539175763969,Shooting at Paris office of #CharlieHebdo magazine ranks as one of the deadliest attacks on Paris in 20 years. http://t.co/hyX5zWvaK2,261,52,5570728,974,1,0,0.9833,0.132,0.0,0.868,-0.4404
167494843,553522808417157120,People should actually know the difference. #JeSuisCharlie http://t.co/QIVgReU6Kh,216,165,9328,4270,0,0,9.4000,0.0,0.0,1.0,0.0
759251,552835221859483649,"""Our thoughts are w/our allies over in France,"" @WhiteHouse spokesman says. http://t.co/oIBZTyu4kL #CharlieHebdo
https://t.co/sS7gDSD1tq",1216,666,15372961,1035,1,0,5.2667,0.0,0.0,1.0,0.0
868112707,552796895513681920,#CharlieHebdo - Hollande: Media shooting was 'undoubtedly terrorist attack'. Photo: Kenzo Tribouillard #AFP http://t.co/ZK41w7J7yc,179,29,36094,241,0,0,6.5000,0.281,0.0,0.719,-0.6908
868112707,553151980928262144,.@afp Staff observe minute of silence at #AFP headquarters for the victims of #CharlieHebdo #JeSuisCharlie http://t.co/noUJJiScxd,461,190,35993,241,0,0,0.6167,0.133,0.0,0.867,-0.3182
14485018,553165231275663361,We are not afraid. #jesuischarlie http://t.co/pl4iLXUCN3,198,139,90993,3270,0,0,2.4000,0.0,0.0,1.0,0.0
15438913,553227389061582848,Anti-terror police close in on #CharlieHebdo suspects in tiny French village http://t.co/Sj4HijDF9f http://t.co/0xwZI3uUtq,121,33,818994,2355,1,0,2.6833,0.167,0.0,0.833,-0.34
154485832,552793409438904321,"I'm uneasy with the portrayal of Charlie Hebdo as magazine that ""provokes"". No, it publishes cartoons. People choose how they react to that.",404,207,6355,1208,0,0,1.0833,0.186,0.0,0.814,-0.5859
22434517,553542516772175873,In Paris on the eve of the Jewish Sabbath women and children are taken hostage in Kosher grocery store. Jihadis hate Jews and journalists.,152,57,13076,639,0,0,3.0000,0.139,0.0,0.861,-0.5719
230787751,552843136238899200,US Embassy in Paris changes Twitter pic to #JeSuisCharlie @USEmbassyFrance http://t.co/amZEARKIHq,211,63,1658,2866,1,0,15.7500,0.0,0.0,1.0,0.0
27457454,553145034720030720,"If your religion is worth killing for, please start with yourself. #CharlesHebdo #PerisShooting #JeSuisCharlie http://t.co/Ggt55Sksl4",238,20,695697,120834,0,0,0.9333,0.214,0.204,0.583,-0.296
87818409,553206989925658624,Charlie Hebdo: The ‘them and us’ narrative is a dangerous downward spiral http://t.co/q7JrIf9tvG @commentisfree,101,58,3093616,1083,1,0,1.4000,0.205,0.0,0.795,-0.4767
520011678,552814978823385088,"Today, as journalists ""bravely"" voice support for #CharlieHebdo, ask them for their piece calling on Yale to publish the Muhammad cartoons.",138,91,7610,329,0,0,2.9500,0.0,0.119,0.881,0.4019
18725815,552815332931665921,Either we insist to coexist or we're all going to lose. #CharlieHebdo,295,161,34493,1659,0,0,1.7667,0.197,0.0,0.803,-0.4019
144301368,552786299875520512,"If your faith isn't strong enough to cope with satirical poke, it oughtn't be strong enough to induce you to kill. Barbaric #CharlieHebdo",105,55,2327,1270,0,0,5.1833,0.317,0.088,0.596,-0.8076
29979814,552824885484224513,Love is stronger than hate #CharlieHebdo http://t.co/XegvHUoHsD,236,134,209987,1386,1,0,5.0833,0.255,0.469,0.276,0.4767
2461887810,553131763468603392,How people in France view Muslims: Very positively #CharlieHebdo http://t.co/mri0tPun5U http://t.co/7ebMQhBs88,223,78,53416,54,0,0,2.2333,0.0,0.27,0.73,0.5709
16525194,553546679161745408,French police are looking for two more suspects in the #Montrouge shooting: https://t.co/3GAC1myxzZ http://t.co/5wX2rPoGF5,109,18,9221,367,1,0,4.1167,0.172,0.0,0.828,-0.4005
270569708,553479280014151681,"Charlie Hebdo: We ignored the threat from within our own societies, says @Nigel_Farage http://t.co/bYPrEBoP15 http://t.co/mLSh5vdJ5Y",161,95,47588,2263,1,0,1.8000,0.305,0.0,0.695,-0.6908
10876852,553511977478537216,"Google is donating nearly $300,000 to Charlie Hebdo http://t.co/t9c80aSkhL http://t.co/qWqHwnPtAX",123,48,1342547,1163,1,0,1.4333,0.0,0.0,1.0,0.0
64643056,552796269069209600,DEVELOPING: Paris on high terrorist alert after #CharlieHebdo shooting - Hollande http://t.co/3Jsosc7yl3 http://t.co/Lvv3J8o6e8,133,19,842356,460,1,0,1.5167,0.278,0.13,0.592,-0.5423
7744592,553523303453696001,Eiffel Tower went dark last night in tribute to the victims of the #CharlieHebdo attack. http://t.co/zG9jA7M6Kb,301,334,2590753,8125,1,0,0.8667,0.278,0.0,0.722,-0.6597
14511951,553589469849583616,MORE: #CharlieHebdo suspects killed http://t.co/EzZfZdtFEH,109,57,5071521,5558,1,0,1.3833,0.746,0.0,0.254,-0.8689
16827148,552841583251701761,".@USEmbassyFrance changes its avatar on Twitter to ""Je Suis Charlie"" after attack on #CharlieHebdo. http://t.co/zX8Faxp0Zm",150,62,47715,1741,1,0,47.8833,0.181,0.0,0.819,-0.4767
87818409,552845191003250688,Free speech must not be silenced in the wake of Charlie Hebdo attack http://t.co/PcnpZcD9iM,295,136,3082829,1083,1,0,1.3500,0.168,0.179,0.652,0.0516
1905230346,553214783647145984,#JeSuisCharlie. Solidarity. Freedom.,125,292,110038,149,1,0,2.8333,0.0,0.865,0.135,0.7506
65045121,553174338380517376,Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,807,459,241742,3307,1,0,0.7500,0.322,0.051,0.627,-0.836
2966351008,553198107278987264,"We're not responsible of http://t.co/SBWJDNXpjH, this is a fake, and maybe a scam. Avoid it ! #OpCharlieHebdo #JeSuisCharlie #CharlieHebdo",830,156,2400,11,0,0,54.7667,0.484,0.0,0.516,-0.8821
607946179,553128325217275905,#EU flags are flying at half-mast in Brussels today. RT:@EU_Commission #JeSuisCharlie http://t.co/vJiuHjQJ4M,108,80,9185,3814,0,0,8.6833,0.0,0.0,1.0,0.0
382051315,553166907596365824,"#JeSuisCharlie 
They're only cartoons ,or am I also prone to being killed for posting them http://t.co/f0bWALfCPl",258,246,2709,961,0,0,7.9667,0.243,0.0,0.757,-0.6705
2461887810,553200769671761920,French Muslims condemn the Charlie Hebdo shooting  http://t.co/W89nBMbNGK http://t.co/aycU89hiPu,256,130,53549,54,0,0,4.2833,0.245,0.0,0.755,-0.3818
15486071,552829011983089664,I'd never seen Charlie Hebdo magazine or it characterisation of Muhammed until today. Now it's everywhere. Smart move ya dumb fuck fanatics.,1300,716,819,467,0,0,4.0500,0.239,0.095,0.667,-0.6249
16589206,553180236591169536,"How the Jewish pro-censorship lobby legitimized attacks on Charlie Hebdo for ""offensive"" speech http://t.co/6Ts6rWgw7p #CharlieHebdo",387,160,2460951,5296,1,0,0.8833,0.171,0.065,0.765,-0.4215
852269288,553232531827740672,"This morning in France, anti-Muslim terrorists threw 2 or 3 grenades into a mosque
No injuries
http://t.co/8WKHxSO92b http://t.co/LJiPciR6Hm",124,28,4962,350,0,0,0.8333,0.326,0.0,0.674,-0.743
